family_name,brochure_code,room_type,booking_id,customer_id,booked_date,departure_date,duration,pax,insurance_code,holiday_cost,destination_code
Quick,I,Double,608985,805275,06FEB2014,03NOV2014,14,2,0,"£2,673.98",XU
Helliwell,J,Family,609111,805296,21APR2012,12JUL2012,14,5,0,"£6,665.22",DU
Tickle,E,Tripple,609196,805569,29JAN2014,27MAR2014,14,3,1,"£4,005.58",CZ
Corderey,X,Double,609222,805575,25AUG2012,11JUN2013,12,2,0,"£1,448.92",NK
Annlar,O,Dormitory,609304,805644,02DEC2013,29JAN2014,7,8,0,"£5,332.08",GZ
Chan,W,Double,609327,805666,05OCT2012,04JUL2013,7,2,0,"£1,332.34",BD
Broadberry,A,Double,609392,805848,07DEC2014,11JAN2015,7,2,0,"£1,689.82",BA
Haffenden,O,Tripple,609451,805877,16MAR2014,13DEC2014,14,3,1,"£4,007.76",UX
Sellick,X,Family,609509,805995,23AUG2013,09JUN2014,7,4,1,"£3,382.84",SK
Sluggett,Q,Family,609678,806062,27OCT2014,28JAN2015,7,5,1,"£2,117.90",LN
Brodie,H,Family,609803,806244,06MAR2014,07DEC2014,12,4,1,"£2,886.68",DB
Lumsden,N,Double,609804,806611,02JAN2013,13MAR2013,7,2,1,"£1,349.00",QN
Blatherwick,Z,Single,609843,806627,09DEC2012,12SEP2013,7,1,0,£665.56,CQ
Gunner,T,Double,609853,806686,05DEC2012,15MAR2013,7,2,0,"£1,689.38",BQ
Hancox,G,Family,609879,806711,10SEP2014,04JUL2015,12,5,0,"£7,216.56",PG
Greed,S,Double,609991,806839,05DEC2013,07SEP2014,14,2,1,"£2,670.94",UL
Greed,I,Family,610025,806839,03DEC2012,06JAN2013,14,4,1,"£5,345.16",QH
Ritson,S,Tripple,610132,806935,04FEB2013,27MAY2013,12,3,1,"£3,434.72",SG
Kneebone,K,Double,610137,807153,18DEC2013,24FEB2014,12,2,0,"£1,443.48",SC
Mayne,C,Dormitory,610255,807240,31DEC2019,04JUL2020,14,6,0,"£5,055.72",AR
Forrester,R,Family,610298,807492,23DEC2014,29SEP2015,14,4,0,"£6,731.18",KR
Forrester,L,Tripple,610471,807492,25DEC2014,19JAN2015,7,3,1,"£1,285.86",XP
Hindle,V,Family,610477,807681,28JAN2013,29APR2013,14,5,1,"£6,669.04",DM
Rahman,K,Single,610532,807766,26NOV2013,12JUN2014,14,1,0,£848.72,XT
Hides,L,Single,610562,807894,07AUG2012,25OCT2012,7,1,1,£674.14,AZ
Cureton,Q,Double,610582,807934,28NOV2014,10FEB2015,7,2,1,"£1,343.82",CO
Fenwick,S,Tripple,610652,807946,18DEC2013,06OCT2014,3,3,0,£865.86,CX
Shacklady,G,Family,610707,808116,30JUL2014,01MAY2015,7,5,0,"£3,341.98",AS
Shacklady,M,Family,610742,808116,12AUG2012,06OCT2012,12,4,1,"£4,577.64",GM
Rogerson,S,Double,610754,808176,05OCT2016,05JUL2017,7,2,0,"£1,332.18",PU
Froome,B,Double,610757,808432,21DEC2012,24JUN2013,12,2,1,"£2,899.38",KR
Fenton,T,Family,610828,808465,17AUG2014,28FEB2015,14,4,1,"£6,741.32",PN
Tyreman,T,Family,610859,808710,10JAN2013,18OCT2013,14,4,0,"£6,729.62",MT
Tyreman,J,Double,610910,808710,14JAN2015,22OCT2015,14,2,1,"£2,668.60",LT
Abbs,Y,Double,610956,808720,30SEP2012,22APR2013,7,2,1,£849.16,XT
Haylock,N,Tripple,610978,809092,28DEC2014,08JUL2015,7,3,0,"£1,264.06",SL
Prodham,K,Double,611003,809101,30MAR2012,22MAY2012,7,2,0,"£1,347.94",PE
Quinney,A,Family,611036,809319,18JAN2014,01MAY2014,7,4,1,"£2,664.74",TG
Thomlinson,X,Dormitory,611046,809330,05NOV2013,23MAY2014,7,6,0,"£3,991.26",PU
Angwin,U,Double,611104,809557,22DEC2018,22JAN2019,3,2,0,£724.86,KR
Madge,Q,Dormitory,611119,809723,03DEC2013,07FEB2014,12,9,0,"£10,275.04",SG
Benson,Z,Tripple,611134,809794,27MAR2018,16MAY2018,7,3,1,"£2,004.80",BL
Ghey,A,Single,611181,809890,05DEC2013,24JUN2014,14,1,1,"£1,346.68",AM
Cundy,G,Family,611198,809898,10DEC2014,10FEB2015,7,4,1,"£3,376.50",LK
,R,Single,611251,809932,29JAN2013,12MAY2013,7,1,1,£673.56,CG
Ruggles,H,Dormitory,611310,809964,29SEP2012,02APR2013,7,6,0,"£3,990.12",MP
Cupit,L,Family,611313,810039,15JAN2013,20MAR2013,3,5,0,"£1,441.28",MO
Sheard,P,Family,611472,810114,10JAN2015,26MAR2015,7,4,1,"£2,661.78",FH
,Z,Double,611485,810163,28APR2020,31JAN2021,7,2,0,"£1,334.34",MG
Wintle,O,Dormitory,611512,810332,03FEB2014,27AUG2014,12,7,1,"£10,092.30",SK
Wintle,J,Double,611578,810332,03FEB2014,12AUG2014,7,2,0,"£1,690.54",BH
Joicey,W,Double,611613,810388,16DEC2014,21JAN2015,14,2,1,"£2,667.66",LV
Burbridge,J,Double,611896,810495,26OCT2012,03AUG2013,12,2,1,"£2,296.84",PT
Halliwell,B,Family,611922,810509,18MAY2013,30MAY2013,3,5,1,"£1,443.66",AZ
Mack,O,Family,611938,810551,02JAN2015,22OCT2015,14,5,0,"£4,211.40",UA
Lenn,W,Family,612052,810923,22NOV2012,17DEC2012,7,4,1,"£2,670.50",SO
Stimson,Q,Family,612105,811033,08AUG2013,27MAY2014,7,5,1,"£4,213.88",PG
Stimson,B,Family,612310,811033,14AUG2014,22NOV2014,7,4,0,"£2,667.66",DK
Retter,I,Family,612328,811241,04MAY2014,25JUN2014,14,4,0,"£5,325.58",NX
Sear,F,Double,612332,811297,09JUL2014,28OCT2014,7,2,0,"£1,343.04",LE
Sear,P,Family,612345,811297,02JUL2013,30AUG2013,14,5,0,"£6,661.40",DO
Drake,J,Family,612418,811298,01FEB2014,14NOV2014,7,5,1,"£2,112.36",UV
Haworth,N,Family,612509,811477,30DEC2012,11MAR2013,7,4,0,"£3,370.74",CU
Lamplough,E,Tripple,612510,811874,11NOV2016,18AUG2017,7,3,1,"£1,265.24",KP
Tuff,R,Tripple,612721,811965,23JAN2014,01MAR2014,12,3,1,"£2,162.78",KP
Malet,K,Family,612776,811995,23SEP2013,20JUN2014,7,4,1,"£3,382.06",VN
Brett,R,Family,612786,812267,23MAY2015,12AUG2015,12,5,0,"£5,705.46",CP
Brett,H,Double,612823,812267,18MAY2016,21AUG2016,7,2,1,"£1,689.00",VN
Cottle,R,Double,612830,812312,31JAN2014,26AUG2014,14,2,1,"£2,680.86",XF
Barling,D,Family,612857,812512,17OCT2014,05DEC2014,14,4,0,"£5,338.22",IN
Bell,I,Single,612932,812585,23SEP2013,08JAN2014,14,1,0,"£1,346.34",GM
Bell,N,Single,612934,812585,04OCT2012,03JUL2013,12,1,1,"£1,153.48",UJ
Pocklington,W,Single,612953,812608,28OCT2014,23DEC2014,14,1,1,"£1,344.32",RM
Walgrove,A,Family,613003,812680,21JAN2014,21MAR2014,3,4,1,£740.24,DL
Little,G,Double,613012,812742,05JUN2014,18JUN2014,14,2,0,"£1,682.18",SD
Gatacre,P,Double,613020,812802,04JUL2013,12JUL2013,14,2,1,"£2,675.06",OV
Madeley,D,Family,613050,812815,09NOV2014,17AUG2015,12,4,1,"£5,776.38",CM
Honour,I,Single,613164,812912,14SEP2014,05OCT2014,14,1,1,£854.72,SL
Dayment,W,Single,613256,812986,12FEB2012,21AUG2012,12,1,1,"£1,150.94",LZ
Linnell,C,Single,613261,813003,28OCT2012,07JAN2013,12,1,1,"£1,147.68",AO
Bird,O,Double,613274,813169,17JAN2014,20FEB2014,12,2,0,"£2,291.46",CR
Boucher,S,Double,613404,813178,08JAN2014,10FEB2014,7,2,1,"£1,348.28",BM
Cottle,X,Double,613423,813269,29OCT2013,15JAN2014,7,2,0,"£1,333.30",QH
Cole,G,Family,613605,813429,07FEB2014,18MAY2014,14,5,0,"£6,654.70",TB
Lowsley,G,Double,613613,813557,30JAN2014,03AUG2014,7,2,0,£852.28,AL
Nurse,D,Double,613623,813573,23APR2014,30JAN2015,14,2,0,"£3,362.28",QS
Hicken,O,Family,613720,813617,31DEC2014,14JUL2015,14,4,1,"£3,376.86",BR
Jordan,W,Double,613724,813681,29JUL2015,16OCT2015,12,2,1,"£2,292.80",AB
Attoehow,N,Single,613827,813684,07NOV2018,25AUG2019,14,1,0,"£1,333.30",RM
Aspell,H,Family,614047,813784,09FEB2013,17APR2013,14,5,1,"£6,654.48",AG
Wapshott,T,Double,614055,813883,13OCT2012,28DEC2012,14,2,0,"£2,673.46",CG
Case,O,Double,614260,813939,11JAN2015,22OCT2015,12,2,0,"£2,298.42",UC
Walburn,M,Tripple,614263,813948,07OCT2014,09JUL2015,12,3,1,"£3,435.24",PV
Watts,W,Single,614283,814190,20JUN2013,01APR2014,7,1,1,£849.24,BO
Botterill,E,Family,614313,814472,07OCT2014,25JUL2015,12,5,0,"£7,211.04",CM
Botterill,C,Family,614385,814472,07OCT2013,27JAN2014,14,5,0,"£6,664.50",BC
Popplewell,P,Family,614474,814486,05MAY2012,21FEB2013,7,5,1,"£2,108.02",AR
Laidlaw,J,Family,614515,814776,23AUG2013,07JUN2014,14,5,0,"£8,401.64",PN
Shacklady,A,Family,614684,814942,05FEB2015,20APR2015,7,5,0,"£3,332.74",XC
Dallyn,A,Double,614724,815109,09JUL2014,11OCT2014,14,2,1,"£3,367.90",SP
Westaway,W,Family,614791,815281,02FEB2015,21MAY2015,3,4,0,"£1,145.12",SG
Bamforth,P,Double,614795,815310,30JUL2013,13OCT2013,3,2,0,£575.22,PC
Allcock,C,Tripple,614823,815454,19SEP2013,03NOV2013,7,3,0,"£2,008.70",BX
Allcock,Q,Double,614865,815454,17SEP2013,05APR2014,14,2,1,"£1,698.32",PA
Stelfox,H,Family,614899,815671,27JUL2018,15MAY2019,14,5,0,"£6,659.14",UB
Boffey,C,Double,615125,815694,22JAN2014,22JUL2014,7,2,0,"£1,331.98",KL
Smaridge,H,Family,615137,815750,08JAN2013,26JAN2013,7,5,0,"£3,327.26",UC
Kearton,J,Tripple,615328,815864,26MAR2013,28DEC2013,12,3,1,"£4,345.18",SJ
Kearton,D,Tripple,615351,815864,16MAR2012,07JUN2012,7,3,1,"£2,001.46",XE
Farleigh,U,Dormitory,615389,815919,03FEB2014,17APR2014,7,6,1,"£2,527.32",QT
Backhouse,R,Family,615492,815931,23JAN2014,01APR2014,7,4,1,"£1,690.76",SW
Banfield,D,Family,615503,816010,13NOV2013,13MAY2014,12,4,1,"£4,574.54",GM
Fenwick,Q,Family,615507,816192,22APR2012,30OCT2012,7,4,0,"£2,660.12",RJ
Marples,Q,Double,615525,816210,16JAN2013,09NOV2013,7,2,0,£852.58,LR
Magor,E,Family,615541,816296,09DEC2013,13FEB2014,7,4,1,"£2,663.92",QC
Dowse,U,Dormitory,615672,816363,08JAN2014,12OCT2014,14,6,0,"£7,998.52",MU
Keast,R,Family,615690,816422,13AUG2013,07OCT2013,7,5,0,"£3,332.88",WG
Keast,M,Double,615697,816422,18AUG2014,08OCT2014,7,2,0,"£1,681.80",KG
Hyatt,Y,Double,615698,816495,03JAN2013,04OCT2013,7,2,0,"£1,684.24",BB
Hyatt,U,Family,615745,816495,29DEC2014,02OCT2015,14,4,0,"£3,373.60",LN
Durnford,Q,Double,615768,816606,03NOV2012,04JAN2013,7,2,0,£848.18,TC
Niblett,H,Family,615779,816893,11JAN2013,21APR2013,7,4,1,"£1,682.12",KN
Brown,V,Double,615804,817155,29MAY2015,17JUL2015,7,2,1,"£1,347.70",KK
Duncombe,J,Double,615854,817168,30DEC2013,10MAR2014,12,2,1,"£2,894.70",BA
Gowlett,I,Family,615897,817547,01JUL2012,04SEP2012,7,5,1,"£2,118.64",KY
Wichett,K,Family,615974,817744,30NOV2012,29JAN2013,7,5,1,"£2,106.46",XY
Winslade,K,Dormitory,616000,817940,17JAN2015,18MAR2015,14,6,1,"£7,993.26",VA
Ashman,Z,Double,616056,818007,07OCT2013,07DEC2013,7,2,0,"£1,697.52",LP
Ramsden,Q,Single,616102,818140,25MAR2014,27APR2014,12,1,0,"£1,457.22",EA
Pollard,C,Single,616143,818303,30AUG2017,10OCT2017,7,1,0,£679.56,MC
Topping,V,Family,616153,818379,26NOV2010,30AUG2011,7,4,0,"£2,668.16",UC
Harding,E,Double,616394,818443,22NOV2013,10MAR2014,7,2,1,£848.98,XR
Birkenshaw,G,Dormitory,616411,818538,30MAY2020,29JUN2020,7,6,1,"£5,052.44",ND
Runnalls,D,Tripple,616420,818545,05FEB2015,10MAR2015,7,3,0,"£1,265.12",XY
Bather,I,Family,616438,818578,17DEC2014,28MAR2015,14,5,0,"£4,209.90",ZV
Chenoweth,H,Tripple,616542,818596,07JAN2015,06FEB2015,7,3,1,"£1,270.82",AW
Roofe,A,Family,616543,818619,08APR2017,20JUN2017,7,5,1,"£3,342.56",UD
Loseby,O,Double,616565,818688,04FEB2013,19APR2013,14,2,0,"£2,669.16",AO
Coupland,N,Single,616665,818854,29AUG2014,28SEP2014,14,1,0,"£1,338.72",OY
Gooderston,E,Tripple,616695,818856,03FEB2013,13NOV2013,14,3,0,"£3,991.10",ME
Evans,Z,Family,616805,818919,08NOV2013,25JAN2014,7,5,0,"£3,336.38",VA
Poskitt,J,Family,616853,819081,05NOV2013,20FEB2014,3,5,0,"£1,813.48",BJ
Lanyon,E,Family,617005,819179,28OCT2014,13AUG2015,14,5,0,"£6,656.80",CC
Seddon,G,Single,617062,819267,05NOV2012,15JAN2013,12,1,0,"£1,441.16",HA
Witheridge,W,Dormitory,617142,819309,03FEB2015,17APR2015,7,7,0,"£5,895.96",SF
Rundle,W,Family,617198,819335,08JAN2014,13MAR2014,7,5,0,"£3,333.82",HY
Balmer,Z,Dormitory,617254,819362,27DEC2012,15MAR2013,7,7,0,"£2,944.04",AR
Brimacombe,F,Family,617313,819477,29DEC2012,02OCT2013,14,5,0,"£6,661.72",BM
Brimacombe,X,Tripple,617449,819477,30DEC2013,02MAR2014,7,3,0,"£2,009.44",CC
Coombes,Q,Family,617567,819578,27JAN2013,30JUL2013,7,4,0,"£2,664.38",LC
Tregellas,R,Double,617955,819762,29DEC2012,14MAR2013,7,2,1,"£1,337.04",UN
Brooks,R,Family,617994,819807,19JAN2014,23FEB2014,12,5,0,"£3,617.00",ZF
Kirsopp,D,Family,618038,819905,06JAN2014,09MAR2014,7,5,0,"£3,330.28",JM
Jane,S,Family,618097,819966,23SEP2012,25MAR2013,14,5,0,"£4,209.86",XH
Health,W,Double,618214,820042,17APR2018,31OCT2018,7,2,0,"£1,334.60",AN
Walburn,X,Family,618312,820089,06FEB2015,12AUG2015,14,5,1,"£6,659.46",LY
Hembrow,M,Family,618382,820094,24APR2019,25OCT2019,7,4,0,"£1,695.78",QT
Munckton,C,Tripple,618547,820100,31AUG2012,10NOV2012,7,3,1,"£2,002.76",DD
Dallimore,U,Double,618598,820207,14MAY2012,16FEB2013,14,2,1,"£3,379.40",KR
Dallimore,O,Tripple,618624,820207,15MAY2012,21JUL2012,14,3,1,"£2,538.40",SD
Ensom,N,Double,618661,820211,18JAN2014,08FEB2014,7,2,0,"£1,330.82",BV
Murgatroyd,D,Double,618663,820238,29DEC2014,04OCT2015,14,2,1,"£2,678.72",GA
Carroll,N,Double,618828,820428,11APR2015,17JAN2016,14,2,1,"£3,373.30",SF
Puleston,L,Tripple,618884,820512,25OCT2016,24DEC2016,14,3,1,"£4,009.34",BM
Clutterbuck,P,Family,618896,820835,14JAN2013,04MAY2013,7,5,0,"£2,103.40",BR
Milne,C,Family,618932,820837,01NOV2014,02AUG2015,14,5,1,"£4,211.90",KP
Lobb,P,Double,618981,820849,08JUL2014,23JAN2015,7,2,0,£855.78,XG
Willis,N,Double,618985,821224,04SEP2012,11MAR2013,12,2,1,"£2,299.66",BY
Bracegirdle,H,Double,619033,821285,07NOV2012,05DEC2012,14,2,1,"£2,664.04",TG
Cornock,S,Family,619042,821306,26JAN2014,18NOV2014,14,5,0,"£8,417.24",MR
Cornock,C,Family,619115,821306,23JAN2014,23MAR2014,14,5,1,"£8,411.82",AK
Hebron,T,Double,619116,821344,02NOV2014,23MAY2015,3,2,0,£723.04,JP
Squance,F,Family,619227,821393,16NOV2013,05SEP2014,14,4,0,"£6,727.76",QV
Langford,H,Family,619237,821445,07FEB2013,01DEC2013,7,5,0,"£3,327.36",BF
Harrop,J,Family,619238,821516,05FEB2014,05NOV2014,12,4,0,"£4,561.18",BV
Portsmouth,K,Family,619330,821587,06OCT2014,06JUL2015,7,5,0,"£3,325.82",ME
Hargreaves,Z,Family,619457,821606,28NOV2014,10SEP2015,14,5,1,"£6,651.08",DO
Haward,O,Double,619559,821750,03FEB2013,16FEB2013,7,2,0,"£1,332.70",DC
Tupper,Q,Dormitory,619581,821804,14JUL2014,22OCT2014,12,6,1,"£6,845.14",ZT
Tupper,W,Family,619634,821804,19JUL2013,27AUG2013,14,5,0,"£8,408.60",BJ
Wicksted,O,Family,619664,821975,26OCT2014,07NOV2014,7,4,0,"£2,661.78",LC
Blunsden,H,Tripple,619675,821999,09SEP2013,22NOV2013,7,3,1,"£1,270.72",WY
Hewson,H,Dormitory,619680,822101,03NOV2014,08MAY2015,7,9,0,"£6,000.00",UD
Megginson,L,Double,619682,822212,28JUN2013,16JUL2013,12,2,0,"£2,282.76",TK
Fazackerley,F,Family,619714,822227,29DEC2013,30JUN2014,7,5,0,"£3,335.20",UL
Botterell,R,Single,619744,822298,06JUL2018,05AUG2018,12,1,1,"£1,160.98",EG
Smyth,C,Family,619789,822803,22AUG2018,29OCT2018,14,4,0,"£5,331.64",UK
Titcombe,U,Dormitory,619797,822866,23DEC2012,10MAR2013,12,7,1,"£10,086.06",KG
Damerell,L,Dormitory,619861,822901,20NOV2014,09FEB2015,14,9,0,"£11,979.00",CK
Amery,Z,Tripple,619939,823038,25JAN2013,25JUL2013,7,3,1,"£2,006.06",MU
Bisdu,U,Dormitory,619961,823077,21AUG2013,20MAY2014,14,6,1,"£7,997.98",SG
Bisdu,Q,Family,620053,823077,23AUG2013,29MAY2014,7,5,1,"£3,341.74",GW
Bisdu,O,Family,620067,823077,21AUG2013,02JUN2014,14,4,0,"£6,729.36",PN
Soames,P,Dormitory,620073,823162,13OCT2014,12APR2015,12,6,0,"£8,657.22",NT
Ekins,D,Tripple,620123,823497,15APR2016,30JAN2017,7,3,1,"£1,997.78",TE
Rivers,M,Single,620331,823530,05NOV2013,21MAY2014,7,1,0,£848.72,QV
Bevan,C,Family,620371,823542,31JUL2014,04SEP2014,14,4,0,"£6,728.46",CT
Vinson,M,Tripple,620399,823556,21JAN2015,15MAY2015,7,3,0,"£1,278.06",IR
Hoyles,E,Family,620494,823733,16AUG2014,14MAY2015,14,4,0,"£5,329.18",BC
Barber,Q,Dormitory,620553,823924,14JAN2013,04APR2013,7,6,0,"£4,000.54",QC
Westaby,E,Single,620617,823943,16DEC2013,14JUN2014,12,1,1,"£1,445.50",EV
Hoather,U,Family,620669,824171,04DEC2012,15SEP2013,14,4,0,"£5,330.18",QA
Ravenscroft,M,Family,620840,824225,03MAY2018,10MAY2018,7,4,0,"£1,692.56",LH
Singh,R,Tripple,620895,824240,15JAN2015,30OCT2015,7,3,1,"£2,017.94",AZ
Punchardon,K,Tripple,621068,824363,22MAY2013,12AUG2013,14,3,0,"£3,992.26",TE
Ankers,K,Family,621093,824397,23JAN2013,28FEB2013,7,5,0,"£4,212.56",NT
Allen,G,Double,621158,824453,24DEC2014,10JAN2015,7,2,0,"£1,340.64",AV
Lewthwaite,H,Dormitory,621253,824507,12JAN2013,28OCT2013,3,9,0,"£1,626.34",XP
Abell,Y,Double,621267,824660,15JAN2015,23MAR2015,14,2,1,"£3,381.88",SZ
Comer,P,Dormitory,621303,824763,24JUN2014,10AUG2014,14,6,1,"£5,056.52",LL
Mutton,R,Family,621345,824764,09JAN2015,10OCT2015,7,4,0,"£2,660.30",DK
Tremain,C,Family,621393,824807,23OCT2012,17MAY2013,14,5,1,"£6,658.36",UL
Parrish,Q,Family,621403,824941,08FEB2014,25NOV2014,14,4,1,"£5,336.58",VA
Varney,D,Family,621463,825019,09APR2013,19JUL2013,7,5,0,"£3,340.52",PV
Home,L,Dormitory,621470,825033,12JUL2013,13APR2014,7,6,0,"£3,999.00",GZ
Home,G,Family,621492,825033,11JUL2013,02MAY2014,7,4,1,"£3,384.84",MR
Maskell,U,Double,621510,825040,08SEP2014,11MAR2015,7,2,0,"£1,686.00",BK
Brackenbury,Y,Double,621528,825124,04NOV2020,13FEB2021,7,2,0,"£1,348.18",XC
Daly,E,Family,621595,825142,28NOV2014,31JAN2015,7,4,0,"£1,681.10",XP
Whipp,A,Family,621628,825156,23NOV2013,09SEP2014,14,5,1,"£6,668.58",SM
German,E,Dormitory,621633,825180,06AUG2012,25MAY2013,14,6,0,"£7,996.26",TA
German,A,Family,621692,825180,09AUG2014,09OCT2014,7,4,1,"£2,686.74",SR
Ingall,F,Double,621776,825201,11AUG2014,24AUG2014,12,2,1,"£2,294.12",DA
Sandall,D,Double,621851,825252,22JAN2014,01NOV2014,7,2,0,£858.90,ZM
Higgins,J,Dormitory,621876,825576,22DEC2013,27FEB2014,14,6,0,"£7,981.38",MA
Higgins,L,Double,621899,825576,26DEC2014,13MAR2015,14,2,0,"£3,370.08",KG
Tuxford,O,Family,622010,825736,06OCT2014,16JAN2015,14,4,1,"£5,343.44",SY
Maskrey,H,Double,622029,825747,07APR2012,21JAN2013,14,2,0,"£2,677.80",SN
Spurrell,B,Tripple,622074,825884,07OCT2012,20JUL2013,7,3,1,"£2,003.74",ZA
Aylett,O,Double,622105,826036,23NOV2013,25DEC2013,7,2,0,"£1,693.90",AF
Penwarden,A,Family,622303,826261,01FEB2014,13APR2014,12,5,0,"£3,613.62",UV
Penwarden,Q,Family,622331,826261,30JAN2014,25MAR2014,12,5,1,"£5,707.76",XI
Berose,G,Family,622334,826473,18OCT2014,21JAN2015,12,5,0,"£3,604.80",ZJ
Gillbard,T,Family,622475,826575,29SEP2016,04JUL2017,7,5,1,"£2,120.46",IR
Tidy,R,Tripple,622656,826723,12JAN2015,12APR2015,7,3,0,"£2,537.04",EV
Colson,P,Family,622665,826766,27JAN2015,01MAY2015,7,4,0,"£2,660.10",LC
Snelson,X,Tripple,622765,826805,24NOV2012,23JAN2013,7,3,1,"£2,013.12",LZ
Kingston,X,Tripple,622770,826960,13JAN2015,26MAR2015,12,3,0,"£4,321.82",EA
Kerkin,H,Dormitory,622839,826978,08OCT2014,31JUL2015,14,6,1,"£10,100.36",KG
Tupper,I,Family,622866,827078,19JAN2013,09FEB2013,3,5,1,"£1,441.32",RC
Holness,K,Double,622867,827163,15JUN2011,01SEP2011,14,2,0,"£2,675.42",AS
Netherway,J,Dormitory,622892,827307,23APR2013,15JUN2013,12,6,0,"£8,644.28",EC
Netherway,D,Dormitory,622898,827307,20APR2013,08JUL2013,7,7,0,"£4,673.14",XE
Raine,J,Dormitory,622917,827392,26JUL2013,01OCT2013,3,7,0,"£2,010.62",CX
Ferguson,E,Dormitory,622932,827540,06JAN2014,21OCT2014,3,9,1,"£3,259.12",BH
Ferguson,Y,Tripple,622933,827540,10JAN2014,30MAR2014,3,3,1,£874.58,QA
Ferguson,T,Family,622957,827540,03JAN2014,05FEB2014,7,5,1,"£4,208.86",SF
Topping,P,Tripple,623056,827605,19JAN2013,21MAR2013,7,3,1,"£2,529.02",MT
Pantall,Y,Tripple,623116,827646,11SEP2013,01OCT2013,7,3,0,"£2,006.30",VE
Budge,D,Family,623142,827655,14DEC2014,11SEP2015,7,4,1,"£2,674.14",SR
Blankley,I,Double,623322,827665,08NOV2013,03DEC2013,14,2,1,"£3,371.02",VN
Cropley,I,Double,623369,827666,16NOV2015,06JUN2016,3,2,0,£375.50,PA
Raven,U,Double,623484,827833,13DEC2012,19FEB2013,7,2,1,"£1,693.64",SJ
Coate,O,Double,623519,827835,23MAY2016,26JUN2016,7,2,0,"£1,343.36",QE
Julian,U,Dormitory,623530,827890,09DEC2014,16JUN2015,14,6,0,"£7,989.34",KK
Ley,A,Dormitory,623533,827900,25NOV2012,17SEP2013,14,9,1,"£11,981.38",QG
Hayne,P,Tripple,623549,827949,25APR2013,22OCT2013,14,3,1,"£4,004.76",VS
Bloor,I,Double,623581,827993,18OCT2012,01AUG2013,14,2,0,"£1,687.94",SC
Wallace,N,Double,623605,827997,15SEP2012,30JUN2013,7,2,1,£851.14,CN
Goulder,C,Tripple,623742,828001,07OCT2012,16APR2013,7,3,0,"£1,264.88",XT
Potts,Q,Double,623746,828018,11JAN2015,31OCT2015,7,2,0,"£1,345.16",JM
Fogden,S,Family,623757,828036,13JUN2012,01JAN2013,7,5,1,"£2,124.22",ZD
Connolly,S,Double,623800,828098,03JAN2015,26JUL2015,7,2,1,"£1,338.16",KL
Lofthouse,V,Family,623827,828224,21MAY2014,20NOV2014,7,5,1,"£2,117.94",LR
Firkins,N,Family,623861,828225,07MAY2015,28JUN2015,14,5,0,"£6,653.10",FL
Retallack,F,Double,623948,828262,14NOV2015,22MAY2016,12,2,1,"£2,302.82",AV
Lawley,L,Single,624008,828334,25DEC2013,08JUL2014,7,1,1,£675.88,RO
Waycott,I,Single,624046,828495,20NOV2013,19FEB2014,14,1,1,"£1,699.56",NG
Audley,O,Double,624146,828529,13JAN2013,12OCT2013,12,2,0,"£2,296.92",NX
Rawcliffe,F,Dormitory,624177,828600,19DEC2014,05APR2015,7,9,0,"£3,787.34",XN
Bushby,P,Double,624216,828633,04JUL2013,13SEP2013,14,2,0,"£1,693.38",DB
Hawke,X,Single,624438,828675,20DEC2014,15FEB2015,14,1,0,"£1,333.00",PY
Vincent,Y,Family,624474,828797,21AUG2013,16OCT2013,12,5,1,"£7,209.30",SK
Vincent,X,Family,624527,828797,25AUG2013,03NOV2013,14,4,1,"£3,364.24",KP
Cure,Z,Family,624607,828842,29DEC2013,02OCT2014,12,4,0,"£5,769.66",SF
Hutley,C,Single,624635,828935,29OCT2014,05AUG2015,14,1,0,"£1,341.04",ZC
Ord,K,Dormitory,624680,828951,17SEP2011,10JUL2012,14,6,0,"£7,988.30",MG
Pitchforth,H,Dormitory,624696,829038,01DEC2012,06MAR2013,7,6,0,"£3,991.88",PU
Nurse,S,Family,624867,829040,15SEP2012,03APR2013,12,5,1,"£5,717.62",AZ
Price,Q,Family,624940,829154,05APR2021,07OCT2021,14,5,0,"£8,413.36",EA
Price,T,Double,624948,829154,12APR2021,16JAN2022,14,2,0,"£1,691.08",UA
Dover,B,Family,624950,829159,17DEC2012,24FEB2013,14,5,1,"£4,211.44",UV
Geldard,G,Family,625129,829349,24JAN2015,25JUL2015,7,5,1,"£4,223.42",IO
Leeder,Q,Double,625150,829452,05FEB2013,21APR2013,14,2,0,"£2,678.86",LD
Poulter,A,Double,625239,829733,31JAN2013,02MAR2013,3,2,0,£364.34,XG
Widdows,I,Tripple,625278,829782,05NOV2013,24AUG2014,12,3,1,"£2,180.14",QJ
Grimwood,A,Double,625283,829881,22FEB2019,06DEC2019,14,2,1,"£1,685.26",MD
Burlington,H,Family,625288,830069,05OCT2019,11APR2020,7,4,0,"£2,676.64",VS
Addison,L,Tripple,625400,830349,01JAN2014,05APR2014,7,3,0,"£2,001.52",MA
Farrall,X,Family,625406,830463,26OCT2013,08AUG2014,7,5,0,"£3,325.30",KK
Batkin,O,Tripple,625473,831068,27JAN2013,07AUG2013,12,3,0,"£3,421.62",AB
Batkin,J,Tripple,625541,831068,28JAN2014,27MAR2014,7,3,0,"£1,275.16",ZE
Cheney,T,Family,625685,831243,07NOV2014,31AUG2015,14,4,1,"£5,330.92",BL
